Customer_ID,Customer_Name,Last_Order_Date,Frequency,Monetary,Recency,AOV,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST01972,Ishaan Reddy,2024-12-13,4,27267.78,19,6816.94,4,2,2,2.6666666666666665,Medium Value
CUST01973,Myra Sharma,2024-06-04,4,47452.07,211,11863.02,2,2,3,2.3333333333333335,Medium Value
CUST01974,Anika Iyer,2024-12-04,5,30110.510000000002,28,6022.1,4,3,2,3.0,High Value
CUST01975,Sai Pillai,2024-06-06,9,113806.31999999999,209,12645.15,2,4,4,3.3333333333333335,High Value
CUST01976,Saanvi Gupta,2023-11-17,5,29812.72,411,5962.54,1,3,2,2.0,Medium Value
CUST01977,Reyansh Iyer,2024-10-29,3,12363.810000000001,64,4121.27,3,2,1,2.0,Medium Value
CUST01978,Arjun Mehta,2024-06-27,5,34645.61,188,6929.12,2,3,2,2.3333333333333335,Medium Value
CUST01979,Anika Bose,2024-05-02,2,859.1,244,429.55,1,1,1,1.0,Low Value
CUST01980,Myra Gupta,2024-11-02,4,22973.36,60,5743.34,3,2,2,2.3333333333333335,Medium Value
CUST01981,Krishna Malhotra,2024-10-10,8,41799.869999999995,83,5224.98,3,4,3,3.3333333333333335,High Value
CUST01982,Arjun Das,2024-12-08,5,29831.43,24,5966.29,4,3,2,3.0,High Value
CUST01983,Aadhya Menon,2024-01-29,6,49480.09,338,8246.68,1,4,3,2.6666666666666665,Medium Value
CUST01984,Kiara Kapoor,2024-09-15,4,82387.96,108,20596.99,2,2,4,2.6666666666666665,Medium Value
CUST01985,Saanvi Joshi,2024-10-15,3,10595.939999999999,78,3531.98,3,2,1,2.0,Medium Value
CUST01986,Ayaan Verma,2024-06-22,4,106836.88,193,26709.22,2,2,4,2.6666666666666665,Medium Value
CUST01987,Arjun Patel,2024-08-25,5,9192.84,129,1838.57,2,3,1,2.0,Medium Value
CUST01988,Diya Agarwal,2023-08-29,3,5677.26,491,1892.42,1,2,1,1.3333333333333333,Low Value
CUST01989,Aarav Joshi,2024-12-16,2,2481.45,16,1240.72,4,1,1,2.0,Medium Value
CUST01990,Ananya Mehta,2023-09-27,3,72527.11,462,24175.7,1,2,3,2.0,Medium Value
CUST01991,Riya Rao,2024-10-07,4,23779.25,86,5944.81,2,2,2,2.0,Medium Value
CUST01992,Ishaan Malhotra,2023-02-22,2,3737.68,679,1868.84,1,1,1,1.0,Low Value
CUST01993,Riya Singh,2024-07-14,3,8752.029999999999,171,2917.34,2,2,1,1.6666666666666667,Low Value
CUST01994,Vivaan Iyer,2024-04-29,5,18621.27,247,3724.25,1,3,2,2.0,Medium Value
CUST01995,Ishaan Chopra,2024-06-27,2,2434.35,188,1217.18,2,1,1,1.3333333333333333,Low Value
CUST01996,Aadhya Reddy,2023-11-26,2,42136.67,402,21068.34,1,1,3,1.6666666666666667,Low Value
CUST01997,Kiara Pillai,2024-04-29,4,64804.86,247,16201.22,1,2,3,2.0,Medium Value
CUST01998,Kiara Nair,2024-11-22,4,6669.35,40,1667.34,3,2,1,2.0,Medium Value
CUST01999,Ananya Iyer,2024-05-18,4,13171.4,228,3292.85,1,2,1,1.3333333333333333,Low Value
CUST02000,Kiara Sharma,2024-11-22,5,55628.33,40,11125.67,3,3,3,3.0,High Value
CUST02001,Aarav Pillai,2024-12-28,7,106250.51999999999,4,15178.65,4,4,4,4.0,High Value
CUST02002,Aditya Mehta,2024-11-29,5,119864.77,33,23972.95,4,3,4,3.6666666666666665,High Value
CUST02003,Ayaan Malhotra,2024-05-21,3,114705.45999999999,225,38235.15,1,2,4,2.3333333333333335,Medium Value
CUST02004,Ishaan Sharma,2024-12-01,4,19792.87,31,4948.22,4,2,2,2.6666666666666665,Medium Value
CUST02005,Navya Verma,2024-11-28,4,108061.54000000001,34,27015.38,3,2,4,3.0,High Value
CUST02006,Riya Das,2024-09-09,5,129537.36,114,25907.47,2,3,4,3.0,High Value
CUST02007,Aarav Verma,2024-11-21,6,51957.87,41,8659.64,3,4,3,3.3333333333333335,High Value
CUST02008,Myra Malhotra,2023-04-27,2,18578.79,615,9289.4,1,1,2,1.3333333333333333,Low Value
CUST02009,Saanvi Kapoor,2024-12-07,11,45861.47,25,4169.22,4,4,3,3.6666666666666665,High Value
CUST02011,Anika Reddy,2024-12-24,8,107831.06,8,13478.88,4,4,4,4.0,High Value
CUST02012,Saanvi Kumar,2024-10-10,4,131566.53,83,32891.63,3,2,4,3.0,High Value
CUST02013,Anika Gupta,2024-09-03,3,17253.149999999998,120,5751.05,2,2,2,2.0,Medium Value
CUST02014,Unknown,2023-09-25,1,1511.2,464,1511.2,1,1,1,1.0,Low Value
CUST02015,Reyansh Sharma,2024-08-07,4,9573.94,147,2393.48,2,2,1,1.6666666666666667,Low Value
CUST02016,Anika Joshi,2024-12-17,6,10948.28,15,1824.71,4,4,1,3.0,High Value
CUST02017,Ananya Gupta,2024-11-07,6,41376.34,55,6896.06,3,4,3,3.3333333333333335,High Value
CUST02018,Kiara Chopra,2023-11-22,3,4388.74,406,1462.91,1,2,1,1.3333333333333333,Low Value
CUST02019,Myra Iyer,2023-11-22,2,32978.09,406,16489.04,1,1,2,1.3333333333333333,Low Value
CUST02020,Aarav Kapoor,2024-11-27,5,186242.62,35,37248.52,3,3,4,3.3333333333333335,High Value
CUST02021,Krishna Pillai,2024-09-23,1,14116.08,100,14116.08,2,1,1,1.3333333333333333,Low Value
CUST02022,Diya Pillai,2024-09-08,4,67570.06999999999,115,16892.52,2,2,3,2.3333333333333335,Medium Value
CUST02023,Krishna Reddy,2024-12-15,5,73144.04,17,14628.81,4,3,3,3.3333333333333335,High Value
CUST02024,Aadhya Pillai,2024-06-15,6,97101.14,200,16183.52,2,4,4,3.3333333333333335,High Value
CUST02025,Riya Verma,2024-12-27,3,29048.91,5,9682.97,4,2,2,2.6666666666666665,Medium Value
CUST02026,Krishna Das,2024-10-31,9,268887.27,62,29876.36,3,4,4,3.6666666666666665,High Value
CUST02027,Kiara Gupta,2024-12-30,4,55776.53,2,13944.13,4,2,3,3.0,High Value
CUST02028,Ananya Rao,2024-07-17,7,87938.08,168,12562.58,2,4,4,3.3333333333333335,High Value
CUST02029,Ayaan Agarwal,2024-09-02,4,183065.55,121,45766.39,2,2,4,2.6666666666666665,Medium Value
CUST02030,Riya Kapoor,2023-12-23,3,111161.76000000001,375,37053.92,1,2,4,2.3333333333333335,Medium Value
CUST02031,Vivaan Nair,2024-11-20,6,25740.14,42,4290.02,3,4,2,3.0,High Value
CUST02032,Sai Bose,2024-03-26,4,246162.47,281,61540.62,1,2,4,2.3333333333333335,Medium Value
CUST02033,Kiara Nair,2024-08-30,4,12775.86,124,3193.96,2,2,1,1.6666666666666667,Low Value
CUST02034,Vihaan Malhotra,2023-09-15,3,59419.93000000001,474,19806.64,1,2,3,2.0,Medium Value
CUST02035,Isha Joshi,2024-08-08,3,29146.54,146,9715.51,2,2,2,2.0,Medium Value
CUST02036,Saanvi Agarwal,2024-12-20,4,36809.630000000005,12,9202.41,4,2,3,3.0,High Value
CUST02037,Vivaan Das,2024-06-05,5,51948.17,210,10389.63,2,3,3,2.6666666666666665,Medium Value
CUST02038,Saanvi Malhotra,2024-08-24,2,5363.46,130,2681.73,2,1,1,1.3333333333333333,Low Value
CUST02039,Isha Mehta,2024-12-06,6,45903.65,26,7650.61,4,4,3,3.6666666666666665,High Value
CUST02040,Aditya Pillai,2024-05-30,4,20853.68,216,5213.42,1,2,2,1.6666666666666667,Low Value
CUST02041,Unknown,2024-01-08,4,36292.43,359,9073.11,1,2,3,2.0,Medium Value
CUST02042,Ayaan Singh,2024-07-05,2,10107.11,180,5053.56,2,1,1,1.3333333333333333,Low Value
CUST02043,Isha Chopra,2024-01-14,2,1146.26,353,573.13,1,1,1,1.0,Low Value
CUST02044,Ananya Chopra,2024-01-11,6,167029.9,356,27838.32,1,4,4,3.0,High Value
CUST02045,Vivaan Joshi,2024-09-03,8,105825.52,120,13228.19,2,4,4,3.3333333333333335,High Value
CUST02046,Krishna Verma,2024-12-14,3,15017.04,18,5005.68,4,2,2,2.6666666666666665,Medium Value
CUST02047,Kiara Kapoor,2024-12-14,5,23524.37,18,4704.87,4,3,2,3.0,High Value
CUST02048,Vihaan Nair,2024-11-11,3,69243.05,51,23081.02,3,2,3,2.6666666666666665,Medium Value
CUST02049,Krishna Kumar,2024-12-31,4,14650.03,1,3662.51,4,2,1,2.3333333333333335,Medium Value
CUST02050,Myra Das,2024-11-17,5,63744.369999999995,45,12748.87,3,3,3,3.0,High Value
CUST02051,Reyansh Menon,2024-07-03,6,115777.82,182,19296.3,2,4,4,3.3333333333333335,High Value
CUST02052,Anika Gupta,2024-08-09,6,24881.43,145,4146.9,2,4,2,2.6666666666666665,Medium Value
CUST02053,Arjun Pillai,2023-01-16,1,2047.19,716,2047.19,1,1,1,1.0,Low Value
CUST02054,Diya Reddy,2024-06-18,7,23677.48,197,3382.5,2,4,2,2.6666666666666665,Medium Value
CUST02055,Krishna Patel,2024-12-01,5,38998.0,31,7799.6,4,3,3,3.3333333333333335,High Value
CUST02056,Anika Kapoor,2024-12-21,8,112175.40999999999,11,14021.93,4,4,4,4.0,High Value
CUST02057,Aditya Singh,2024-12-29,5,201314.25,3,40262.85,4,3,4,3.6666666666666665,High Value
CUST02058,Ishaan Kumar,2024-11-29,5,13546.740000000002,33,2709.35,4,3,1,2.6666666666666665,Medium Value
CUST02059,Ishaan Bose,2024-12-19,7,39039.509999999995,13,5577.07,4,4,3,3.6666666666666665,High Value
CUST02060,Ishaan Das,2023-11-29,3,14813.38,399,4937.79,1,2,1,1.3333333333333333,Low Value
CUST02061,Ananya Kapoor,2024-12-20,7,55936.3,12,7990.9,4,4,3,3.6666666666666665,High Value
CUST02062,Ayaan Nair,2024-02-11,2,9028.63,325,4514.31,1,1,1,1.0,Low Value
CUST02063,Ayaan Das,2024-06-16,3,108108.88999999998,199,36036.3,2,2,4,2.6666666666666665,Medium Value
CUST02064,Vivaan Bose,2024-11-21,4,13792.230000000001,41,3448.06,3,2,1,2.0,Medium Value
CUST02065,Ishaan Bose,2024-12-12,6,118936.23,20,19822.7,4,4,4,4.0,High Value
CUST02066,Ananya Malhotra,2024-09-15,2,108779.98000000001,108,54389.99,2,1,4,2.3333333333333335,Medium Value
CUST02067,Myra Joshi,2024-07-22,3,7413.25,163,2471.08,2,2,1,1.6666666666666667,Low Value
CUST02068,Vivaan Agarwal,2024-10-18,5,35717.68,75,7143.54,3,3,3,3.0,High Value
CUST02069,Diya Pillai,2023-08-27,1,3816.97,493,3816.97,1,1,1,1.0,Low Value
CUST02070,Navya Joshi,2024-12-02,3,50172.700000000004,30,16724.23,4,2,3,3.0,High Value
CUST02071,Sai Malhotra,2024-12-05,4,34396.159999999996,27,8599.04,4,2,2,2.6666666666666665,Medium Value
CUST02072,Aditya Patel,2024-10-21,3,21249.97,72,7083.32,3,2,2,2.3333333333333335,Medium Value
CUST02073,Aditya Sharma,2024-12-23,2,6630.98,9,3315.49,4,1,1,2.0,Medium Value
CUST02074,Saanvi Rao,2024-12-26,7,49793.38,6,7113.34,4,4,3,3.6666666666666665,High Value
CUST02075,Saanvi Singh,2024-10-11,2,1004.41,82,502.2,3,1,1,1.6666666666666667,Low Value
CUST02076,Reyansh Mehta,2024-11-19,6,111966.53,43,18661.09,3,4,4,3.6666666666666665,High Value
CUST02077,Reyansh Malhotra,2024-12-10,4,23970.93,22,5992.73,4,2,2,2.6666666666666665,Medium Value
CUST02078,Kiara Singh,2024-11-20,2,148407.93,42,74203.96,3,1,4,2.6666666666666665,Medium Value
CUST02079,Sai Menon,2024-12-06,4,63558.52,26,15889.63,4,2,3,3.0,High Value
CUST02080,Arjun Menon,2023-09-12,3,10748.69,477,3582.9,1,2,1,1.3333333333333333,Low Value
CUST02081,Diya Sharma,2023-10-27,1,4264.43,432,4264.43,1,1,1,1.0,Low Value
CUST02082,Ayaan Sharma,2024-02-13,2,39476.0,323,19738.0,1,1,3,1.6666666666666667,Low Value
CUST02083,Arjun Patel,2024-12-30,8,113680.54999999999,2,14210.07,4,4,4,4.0,High Value
CUST02084,Aditya Malhotra,2024-09-17,4,44712.9,106,11178.22,2,2,3,2.3333333333333335,Medium Value
CUST02085,Arjun Rao,2024-11-25,8,39768.380000000005,37,4971.05,3,4,3,3.3333333333333335,High Value
CUST02086,Navya Kapoor,2024-08-01,3,252117.38999999998,153,84039.13,2,2,4,2.6666666666666665,Medium Value
CUST02087,Sai Rao,2024-11-14,5,66446.98,48,13289.4,3,3,3,3.0,High Value
CUST02088,Ayaan Reddy,2024-12-28,4,22460.16,4,5615.04,4,2,2,2.6666666666666665,Medium Value
CUST02089,Ayaan Das,2024-12-29,7,67299.89,3,9614.27,4,4,3,3.6666666666666665,High Value
CUST02090,Sai Agarwal,2024-04-11,5,11400.65,265,2280.13,1,3,1,1.6666666666666667,Low Value
CUST02091,Vivaan Nair,2024-12-28,3,23495.04,4,7831.68,4,2,2,2.6666666666666665,Medium Value
CUST02092,Ananya Sharma,2024-10-08,3,17207.05,85,5735.68,2,2,2,2.0,Medium Value
CUST02093,Sai Kapoor,2024-10-10,5,22404.39,83,4480.88,3,3,2,2.6666666666666665,Medium Value
CUST02094,Isha Bose,2023-12-28,4,18667.39,370,4666.85,1,2,2,1.6666666666666667,Low Value
CUST02095,Ananya Mehta,2024-11-06,4,173033.54,56,43258.38,3,2,4,3.0,High Value
CUST02096,Aditya Das,2024-09-07,3,73112.5,116,24370.83,2,2,3,2.3333333333333335,Medium Value
CUST02097,Aditya Malhotra,2024-06-09,3,11458.939999999999,206,3819.65,2,2,1,1.6666666666666667,Low Value
CUST02098,Myra Das,2024-06-16,3,13791.59,199,4597.2,2,2,1,1.6666666666666667,Low Value
CUST02099,Anika Gupta,2023-11-23,2,8167.65,405,4083.82,1,1,1,1.0,Low Value
CUST02100,Isha Chopra,2024-12-22,4,49585.44,10,12396.36,4,2,3,3.0,High Value
CUST02101,Riya Chopra,2024-12-17,6,81700.61,15,13616.77,4,4,4,4.0,High Value
CUST02102,Myra Gupta,2024-04-06,5,32412.8,270,6482.56,1,3,2,2.0,Medium Value
CUST02103,Sai Rao,2024-03-20,4,30737.7,287,7684.42,1,2,2,1.6666666666666667,Low Value
CUST02104,Navya Joshi,2024-02-28,4,30220.29,308,7555.07,1,2,2,1.6666666666666667,Low Value
CUST02105,Vihaan Malhotra,2024-11-14,7,143325.49,48,20475.07,3,4,4,3.6666666666666665,High Value
CUST02106,Ananya Gupta,2024-09-11,4,8571.69,112,2142.92,2,2,1,1.6666666666666667,Low Value
CUST02107,Aditya Kapoor,2024-07-12,4,96649.65,173,24162.41,2,2,4,2.6666666666666665,Medium Value
CUST02108,Arjun Mehta,2024-12-10,4,7743.5,22,1935.88,4,2,1,2.3333333333333335,Medium Value
CUST02109,Riya Singh,2023-11-01,3,13258.94,427,4419.65,1,2,1,1.3333333333333333,Low Value
CUST02110,Riya Chopra,2024-11-26,4,69667.95,36,17416.99,3,2,3,2.6666666666666665,Medium Value
CUST02111,Vivaan Mehta,2024-07-22,4,116073.67,163,29018.42,2,2,4,2.6666666666666665,Medium Value
CUST02112,Ananya Menon,2024-11-19,2,8857.74,43,4428.87,3,1,1,1.6666666666666667,Low Value
CUST02113,Myra Pillai,2024-12-08,6,45781.74,24,7630.29,4,4,3,3.6666666666666665,High Value
CUST02114,Ananya Rao,2023-10-19,2,37143.15,440,18571.58,1,1,3,1.6666666666666667,Low Value
CUST02115,Vivaan Kumar,2024-10-04,4,8385.869999999999,89,2096.47,2,2,1,1.6666666666666667,Low Value
CUST02116,Arjun Pillai,2024-03-27,2,11996.35,280,5998.18,1,1,1,1.0,Low Value
CUST02117,Diya Agarwal,2024-10-13,4,5086.72,80,1271.68,3,2,1,2.0,Medium Value
CUST02118,Vihaan Joshi,2024-01-25,2,12383.849999999999,342,6191.92,1,1,1,1.0,Low Value
CUST02119,Ishaan Menon,2024-11-12,4,196364.55,50,49091.14,3,2,4,3.0,High Value
CUST02120,Sai Rao,2023-10-19,2,33267.94,440,16633.97,1,1,2,1.3333333333333333,Low Value
CUST02121,Ananya Chopra,2024-01-10,1,10894.39,357,10894.39,1,1,1,1.0,Low Value
CUST02122,Navya Agarwal,2024-10-31,4,60742.61,62,15185.65,3,2,3,2.6666666666666665,Medium Value
CUST02123,Ananya Bose,2023-08-04,4,43244.81,516,10811.2,1,2,3,2.0,Medium Value
CUST02124,Arjun Iyer,2024-11-01,3,41470.33,61,13823.44,3,2,3,2.6666666666666665,Medium Value
CUST02125,Krishna Mehta,2024-11-12,3,21729.92,50,7243.31,3,2,2,2.3333333333333335,Medium Value
CUST02126,Riya Sharma,2024-11-14,6,54854.490000000005,48,9142.42,3,4,3,3.3333333333333335,High Value
CUST02127,Reyansh Singh,2024-10-27,8,59145.74,66,7393.22,3,4,3,3.3333333333333335,High Value
CUST02128,Aarav Malhotra,2024-08-08,6,13959.67,146,2326.61,2,4,1,2.3333333333333335,Medium Value
CUST02129,Ayaan Bose,2024-07-02,4,3325.8199999999997,183,831.46,2,2,1,1.6666666666666667,Low Value
CUST02130,Navya Malhotra,2023-12-22,3,24784.75,376,8261.58,1,2,2,1.6666666666666667,Low Value
CUST02131,Anika Rao,2024-12-15,5,200982.93,17,40196.59,4,3,4,3.6666666666666665,High Value
CUST02132,Aadhya Agarwal,2024-11-15,6,63789.67,47,10631.61,3,4,3,3.3333333333333335,High Value
CUST02133,Isha Agarwal,2024-08-03,4,34156.6,151,8539.15,2,2,2,2.0,Medium Value
CUST02134,Myra Sharma,2024-10-25,5,69805.3,68,13961.06,3,3,3,3.0,High Value
CUST02135,Ananya Malhotra,2024-12-04,4,6688.17,28,1672.04,4,2,1,2.3333333333333335,Medium Value
CUST02136,Diya Nair,2024-08-17,8,30346.04,137,3793.26,2,4,2,2.6666666666666665,Medium Value
CUST02137,Isha Patel,2023-11-12,3,95716.83,416,31905.61,1,2,4,2.3333333333333335,Medium Value
CUST02138,Aditya Das,2023-04-11,1,21985.61,631,21985.61,1,1,2,1.3333333333333333,Low Value
CUST02139,Saanvi Verma,2024-09-11,8,135986.86,112,16998.36,2,4,4,3.3333333333333335,High Value
CUST02140,Arjun Joshi,2023-09-21,2,12193.17,468,6096.58,1,1,1,1.0,Low Value
CUST02142,Vihaan Chopra,2024-11-12,6,31247.759999999995,50,5207.96,3,4,2,3.0,High Value
CUST02143,Ayaan Bose,2023-12-30,5,72464.73,368,14492.95,1,3,3,2.3333333333333335,Medium Value
CUST02144,Ayaan Chopra,2023-06-29,1,753.96,552,753.96,1,1,1,1.0,Low Value
CUST02145,Isha Nair,2024-04-07,4,52665.99,269,13166.5,1,2,3,2.0,Medium Value
CUST02146,Ayaan Joshi,2024-08-06,3,8864.49,148,2954.83,2,2,1,1.6666666666666667,Low Value
CUST02147,Isha Menon,2024-07-22,6,43389.78,163,7231.63,2,4,3,3.0,High Value
CUST02148,Myra Rao,2024-12-23,4,56094.74999999999,9,14023.69,4,2,3,3.0,High Value
CUST02149,Ananya Reddy,2024-12-09,4,71798.20999999999,23,17949.55,4,2,3,3.0,High Value
CUST02150,Myra Das,2024-10-20,2,4344.72,73,2172.36,3,1,1,1.6666666666666667,Low Value
CUST02151,Kiara Kapoor,2023-12-14,3,115053.24,384,38351.08,1,2,4,2.3333333333333335,Medium Value
CUST02152,Krishna Gupta,2024-06-08,4,60076.34,207,15019.08,2,2,3,2.3333333333333335,Medium Value
CUST02153,Riya Menon,2024-11-21,5,21824.82,41,4364.96,3,3,2,2.6666666666666665,Medium Value
CUST02154,Arjun Mehta,2023-01-07,1,907.31,725,907.31,1,1,1,1.0,Low Value
CUST02155,Anika Malhotra,2024-08-19,7,130093.94,135,18584.85,2,4,4,3.3333333333333335,High Value
CUST02156,Ayaan Malhotra,2023-11-01,2,3786.5,427,1893.25,1,1,1,1.0,Low Value
CUST02157,Aadhya Menon,2024-10-19,4,152629.21,74,38157.3,3,2,4,3.0,High Value
CUST02158,Reyansh Bose,2024-12-23,5,100732.15,9,20146.43,4,3,4,3.6666666666666665,High Value
CUST02159,Anika Joshi,2024-12-29,4,16915.45,3,4228.86,4,2,2,2.6666666666666665,Medium Value
CUST02160,Ishaan Pillai,2024-12-12,5,186512.69,20,37302.54,4,3,4,3.6666666666666665,High Value
CUST02161,Aadhya Chopra,2024-02-17,3,174657.36,319,58219.12,1,2,4,2.3333333333333335,Medium Value
CUST02162,Vivaan Agarwal,2024-12-26,3,123148.45999999999,6,41049.49,4,2,4,3.3333333333333335,High Value
CUST02163,Reyansh Bose,2024-12-29,5,30332.14,3,6066.43,4,3,2,3.0,High Value
CUST02164,Vivaan Menon,2024-12-12,1,995.43,20,995.43,4,1,1,2.0,Medium Value
CUST02165,Navya Patel,2024-12-16,6,46174.83,16,7695.8,4,4,3,3.6666666666666665,High Value
CUST02166,Ishaan Menon,2024-10-23,1,4083.96,70,4083.96,3,1,1,1.6666666666666667,Low Value
CUST02167,Kiara Kumar,2024-04-04,3,60981.09,272,20327.03,1,2,3,2.0,Medium Value
CUST02168,Isha Gupta,2024-08-11,2,28771.85,143,14385.92,2,1,2,1.6666666666666667,Low Value
CUST02169,Arjun Nair,2024-12-11,8,126589.06,21,15823.63,4,4,4,4.0,High Value
CUST02170,Ayaan Nair,2024-06-22,6,29472.46,193,4912.08,2,4,2,2.6666666666666665,Medium Value
CUST02171,Diya Nair,2024-01-24,5,51582.08,343,10316.42,1,3,3,2.3333333333333335,Medium Value
CUST02172,Ananya Rao,2024-06-26,4,42860.0,189,10715.0,2,2,3,2.3333333333333335,Medium Value
CUST02173,Ayaan Mehta,2024-12-25,10,69755.69,7,6975.57,4,4,3,3.6666666666666665,High Value
CUST02174,Reyansh Joshi,2024-11-01,3,17057.18,61,5685.73,3,2,2,2.3333333333333335,Medium Value
CUST02175,Vihaan Das,2024-10-15,3,121979.53,78,40659.84,3,2,4,3.0,High Value
CUST02176,Vihaan Kumar,2024-10-29,3,12055.65,64,4018.55,3,2,1,2.0,Medium Value
CUST02177,Vihaan Agarwal,2024-11-19,5,13655.94,43,2731.19,3,3,1,2.3333333333333335,Medium Value
CUST02178,Sai Verma,2024-12-28,6,30291.41,4,5048.57,4,4,2,3.3333333333333335,High Value
CUST02179,Ananya Rao,2024-12-21,5,37667.17,11,7533.43,4,3,3,3.3333333333333335,High Value
CUST02180,Arjun Patel,2024-11-27,7,66804.49,35,9543.5,3,4,3,3.3333333333333335,High Value
CUST02181,Ishaan Nair,2024-07-07,5,17067.21,178,3413.44,2,3,2,2.3333333333333335,Medium Value
CUST02182,Aadhya Gupta,2024-09-24,5,90259.07,99,18051.81,2,3,4,3.0,High Value
CUST02183,Diya Kapoor,2024-11-03,4,152163.35,59,38040.84,3,2,4,3.0,High Value
CUST02184,Anika Sharma,2024-10-07,1,106378.23,86,106378.23,2,1,4,2.3333333333333335,Medium Value
CUST02185,Ishaan Mehta,2024-11-03,3,27023.14,59,9007.71,3,2,2,2.3333333333333335,Medium Value
CUST02186,Vivaan Iyer,2024-11-14,3,179856.31999999998,48,59952.11,3,2,4,3.0,High Value
CUST02187,Saanvi Kapoor,2024-12-24,7,72297.08,8,10328.15,4,4,3,3.6666666666666665,High Value
CUST02188,Navya Pillai,2023-12-03,6,133786.57,395,22297.76,1,4,4,3.0,High Value
CUST02189,Diya Nair,2024-07-11,9,70338.87,174,7815.43,2,4,3,3.0,High Value
CUST02190,Anika Malhotra,2024-05-03,5,94353.92,243,18870.78,1,3,4,2.6666666666666665,Medium Value
CUST02191,Ishaan Malhotra,2023-10-05,3,58582.229999999996,454,19527.41,1,2,3,2.0,Medium Value
CUST02192,Kiara Reddy,2024-02-28,2,14305.8,308,7152.9,1,1,1,1.0,Low Value
CUST02193,Saanvi Joshi,2024-04-03,3,10682.95,273,3560.98,1,2,1,1.3333333333333333,Low Value
CUST02194,Krishna Nair,2024-12-17,5,115184.1,15,23036.82,4,3,4,3.6666666666666665,High Value
CUST02195,Isha Agarwal,2024-07-28,4,17538.41,157,4384.6,2,2,2,2.0,Medium Value
CUST02196,Saanvi Kapoor,2024-01-30,4,31152.2,337,7788.05,1,2,2,1.6666666666666667,Low Value
CUST02197,Krishna Bose,2024-10-30,5,31948.01,63,6389.6,3,3,2,2.6666666666666665,Medium Value
CUST02198,Diya Patel,2024-12-25,4,14601.67,7,3650.42,4,2,1,2.3333333333333335,Medium Value
CUST02199,Riya Reddy,2024-11-29,4,17605.76,33,4401.44,4,2,2,2.6666666666666665,Medium Value
CUST02200,Aditya Kapoor,2024-11-14,3,11306.400000000001,48,3768.8,3,2,1,2.0,Medium Value
CUST02201,Unknown,2024-09-16,3,21665.62,107,7221.87,2,2,2,2.0,Medium Value
CUST02202,Reyansh Singh,2023-10-28,1,978.84,431,978.84,1,1,1,1.0,Low Value
CUST02203,Ayaan Das,2024-10-20,7,28825.54,73,4117.93,3,4,2,3.0,High Value
CUST02204,Saanvi Joshi,2023-12-05,4,18210.91,393,4552.73,1,2,2,1.6666666666666667,Low Value
CUST02205,Anika Kumar,2023-11-29,3,23550.450000000004,399,7850.15,1,2,2,1.6666666666666667,Low Value
CUST02206,Sai Pillai,2023-12-09,3,17958.690000000002,389,5986.23,1,2,2,1.6666666666666667,Low Value
CUST02207,Saanvi Rao,2024-10-20,6,20747.58,73,3457.93,3,4,2,3.0,High Value
CUST02208,Vihaan Reddy,2024-04-22,6,51187.64,254,8531.27,1,4,3,2.6666666666666665,Medium Value
CUST02209,Ayaan Das,2024-10-21,6,197566.88999999998,72,32927.81,3,4,4,3.6666666666666665,High Value
CUST02210,Sai Patel,2024-09-06,6,48992.26,117,8165.38,2,4,3,3.0,High Value
CUST02211,Aditya Gupta,2024-09-20,7,33447.01,103,4778.14,2,4,2,2.6666666666666665,Medium Value
CUST02212,Saanvi Verma,2024-10-14,4,70882.85,79,17720.71,3,2,3,2.6666666666666665,Medium Value
CUST02213,Myra Patel,2024-11-03,4,112057.85,59,28014.46,3,2,4,3.0,High Value
CUST02214,Ayaan Nair,2024-02-09,2,10034.0,327,5017.0,1,1,1,1.0,Low Value
CUST02215,Sai Rao,2024-05-20,2,52570.94,226,26285.47,1,1,3,1.6666666666666667,Low Value
CUST02216,Aditya Mehta,2024-12-18,2,1526.9,14,763.45,4,1,1,2.0,Medium Value
CUST02217,Aditya Bose,2023-12-28,2,66721.27,370,33360.64,1,1,3,1.6666666666666667,Low Value
CUST02218,Anika Kumar,2024-10-27,7,31178.46,66,4454.07,3,4,2,3.0,High Value
CUST02219,Isha Iyer,2023-10-31,3,16879.49,428,5626.5,1,2,2,1.6666666666666667,Low Value
CUST02220,Isha Reddy,2024-08-21,8,167974.82,133,20996.85,2,4,4,3.3333333333333335,High Value
CUST02221,Vihaan Das,2024-10-05,3,64777.719999999994,88,21592.57,2,2,3,2.3333333333333335,Medium Value
CUST02223,Navya Joshi,2024-11-15,7,111803.92000000001,47,15971.99,3,4,4,3.6666666666666665,High Value
CUST02224,Isha Menon,2023-06-12,2,145414.48,569,72707.24,1,1,4,2.0,Medium Value
CUST02225,Saanvi Joshi,2023-08-09,1,1773.18,511,1773.18,1,1,1,1.0,Low Value
CUST02226,Vihaan Sharma,2024-05-10,3,36721.81,236,12240.6,1,2,3,2.0,Medium Value
CUST02227,Aarav Malhotra,2024-09-10,3,110357.37000000001,113,36785.79,2,2,4,2.6666666666666665,Medium Value
CUST02228,Saanvi Joshi,2024-12-13,4,28467.65,19,7116.91,4,2,2,2.6666666666666665,Medium Value
CUST02229,Ayaan Agarwal,2023-06-04,2,31281.22,577,15640.61,1,1,2,1.3333333333333333,Low Value
CUST02230,Saanvi Rao,2024-02-10,5,23634.83,326,4726.97,1,3,2,2.0,Medium Value
